CUST_ID;BALANCE;BALANCE_FREQUENCY;PURCHASES;ONEOFF_PURCHASES;INSTALLMENTS_PURCHASES;CASH_ADVANCE;PURCHASES_FREQUENCY;ONEOFF_PURCHASES_FREQUENCY;PURCHASES_INSTALLMENTS_FREQUENCY;CASH_ADVANCE_FREQUENCY;CASH_ADVANCE_TRX;PURCHASES_TRX;CREDIT_LIMIT;PAYMENTS;MINIMUM_PAYMENTS;PRC_FULL_PAYMENT;TENURE
C15556;0.014116692;0.454545;0.0;0.0;0.0;0.059269553;0.0;0.0;0.0;0.111111333;0.016260163;0.0;0.2;0.134100778;0.002043809;1.0;1.0
C15557;0.100103423;1.0;0.081901615;0.02596044;0.131477333;0.0;1.0;0.583333;1.0;0.0;0.0;0.097765363;0.266666667;0.026509918;0.006895134;0.0;1.0
C15558;0.141079427;1.0;0.005761062;0.006931093;0.0;0.0;0.416667;0.416667;0.0;0.0;0.0;0.01396648;0.1;0.073883898;0.016339785;0.083333;1.0
C15559;0.005225446;0.636364;0.005071823;0.005529516;0.001036889;0.004220091;0.25;0.166667;0.083333;0.111111333;0.024390244;0.008379888;0.05;0.005426669;0.001319004;0.083333;1.0
C15560;0.054537914;1.0;0.020876203;0.020997884;0.007460444;0.0;0.909091;0.272727;0.818182;0.0;0.0;0.05027933;0.053333333;0.016003109;0.004283198;0.0;0.916666667
C15562;0.04141102;1.0;0.078672386;0.09025263;0.007966667;0.020674699;0.916667;0.833333;0.166667;0.222222;0.048780488;0.122905028;0.235;0.160150286;0.051248408;0.444444;1.0
C15563;0.154039075;0.727273;0.0;0.0;0.0;0.070374354;0.0;0.0;0.0;0.166666667;0.040650407;0.0;0.216666667;0.183699949;0.01216307;0.125;1.0
C15564;0.069421633;1.0;0.0;0.0;0.0;0.003379331;0.0;0.0;0.0;0.166666667;0.024390244;0.0;0.05;0.007970379;0.005551333;0.0;1.0
C15566;0.025495158;0.875;0.0;0.0;0.0;0.009657502;0.0;0.0;0.0;0.083333333;0.008130081;0.0;0.066666667;0.015662518;0.001520848;0.0;0.666666667
C15567;0.011380294;1.0;0.0;0.0;0.0;0.017200684;0.0;0.0;0.0;0.166666667;0.024390244;0.0;0.06;0.025798477;0.001239525;0.25;1.0
C15568;0.012573898;0.636364;0.0;0.0;0.0;0.014809874;0.0;0.0;0.0;0.166666667;0.06504065;0.0;0.066666667;0.006936912;0.002373363;0.166667;1.0
C15569;0.004823862;1.0;0.019158202;0.0;0.041756;0.0;0.916667;0.0;0.833333;0.0;0.0;0.030726257;0.1;0.01723177;0.002360525;1.0;1.0
C15571;0.054135722;1.0;0.022093179;0.026580147;0.0;0.02848318;1.0;1.0;0.0;0.222222;0.040650407;0.134078212;0.04;0.050767012;0.00794097;0.083333;1.0
C15572;0.020572017;1.0;0.011739907;0.009830906;0.007777778;0.0;0.833333;0.416667;0.5;0.0;0.0;0.036312849;0.35;0.032167721;0.00352473;0.333333;1.0
C15573;0.00663124;1.0;0.02666255;0.0;0.058112;0.0;1.0;0.0;1.0;0.0;0.0;0.108938547;0.2;0.029409435;0.002148246;0.5;1.0
C15574;0.062684467;1.0;0.135476514;0.118781931;0.080089333;0.0;1.0;0.916667;0.75;0.0;0.0;0.108938547;0.416666667;0.127098567;0.082989315;0.0;1.0
C15575;0.365393549;1.0;0.0;0.0;0.0;0.073884292;0.0;0.0;0.0;0.111111333;0.016260163;0.0;0.25;0.072715094;0.022938674;0.0;1.0
C15576;0.313264305;1.0;0.0;0.0;0.0;0.008892711;0.0;0.0;0.0;0.388888667;0.056910569;0.0;0.2;0.029476019;0.029079837;0.0;1.0
C15577;0.054573784;1.0;0.012617362;0.0;0.0275;0.0;0.916667;0.0;0.916667;0.0;0.0;0.030726257;0.056666667;0.003985243;0.003431722;0.0;1.0
C15578;0.004941966;1.0;0.022230823;0.0;0.048452889;0.0;1.0;0.0;1.0;0.0;0.0;0.053072626;0.233333333;0.023160597;0.002307218;0.916667;1.0
C15579;0.015392335;1.0;0.007522701;0.0;0.016396;0.014500994;0.75;0.0;0.75;0.111111333;0.024390244;0.05027933;0.06;0.025817254;0.002564628;0.166667;1.0
C15580;0.115866601;1.0;0.03967857;0.012794014;0.063303111;0.004131254;1.0;0.083333;1.0;0.055555333;0.008130081;0.156424581;0.3;0.016164863;0.008886783;0.0;1.0
C15581;0.002077084;0.545455;0.007216621;0.0;0.015728889;0.0;0.5;0.0;0.5;0.0;0.0;0.016759777;0.083333333;0.007382923;0.001124439;0.454545;1.0
C15582;0.01246831;0.909091;0.025903979;0.031164893;0.0;0.009300936;0.333333;0.333333;0.0;0.111111333;0.016260163;0.016759777;0.06;0.022640873;0.001442982;0.0;1.0
C15583;0.002003909;0.545455;0.006933177;0.0;0.015111111;0.0;0.5;0.0;0.416667;0.0;0.0;0.016759777;0.166666667;0.017511735;0.001915402;1.0;1.0
C15584;0.001501513;0.909091;0.005267583;0.0;0.011480889;0.0;0.666667;0.0;0.583333;0.0;0.0;0.027932961;0.133333333;0.006067452;0.002107556;0.166667;1.0
C15585;0.083897897;1.0;0.005554698;0.0;0.012106667;0.0;1.0;0.0;1.0;0.0;0.0;0.044692737;0.051666667;0.011587008;0.014276479;0.0;1.0
C15586;0.059912295;1.0;0.0;0.0;0.0;0.032483397;0.0;0.0;0.0;0.222222;0.048780488;0.0;0.06;0.026348843;0.004900813;0.0;1.0
C15587;0.076603715;1.0;0.0;0.0;0.0;0.037322853;0.0;0.0;0.0;0.222222;0.081300813;0.0;0.116666667;0.016891075;0.004963668;0.0;1.0
C15589;0.061602908;1.0;0.016783385;0.014058695;0.011111111;0.021233111;0.5;0.25;0.416667;0.166666667;0.024390244;0.030726257;0.05;0.040403887;0.00349321;0.0;1.0
C15590;0.015113959;1.0;0.007341011;0.008831918;0.0;0.0;0.083333;0.083333;0.0;0.0;0.0;0.002793296;0.1;0.002221509;0.002725531;0.0;1.0
C15591;0.00020453;0.727273;0.003721281;0.0;0.008110667;0.0;0.916667;0.0;0.916667;0.0;0.0;0.030726257;0.05;0.003964558;0.000181783;0.0;1.0
C15592;0.124850081;1.0;0.0;0.0;0.0;0.051352012;0.0;0.0;0.0;0.111111333;0.024390244;0.0;0.166666667;0.010526903;0.01081803;0.0;1.0
C15593;0.246528249;1.0;0.0;0.0;0.0;0.088565198;0.0;0.0;0.0;0.333333333;0.113821138;0.0;0.4;0.175847149;0.014081181;0.0;1.0
C15594;0.001579188;0.454545;0.00942076;0.011334049;0.0;0.0;0.333333;0.333333;0.0;0.0;0.0;0.011173184;0.2;0.01865085;0.001371753;0.666667;1.0
C15595;0.002338832;0.545455;0.018692456;0.0;0.040740889;0.0;0.416667;0.0;0.416667;0.0;0.0;0.01396648;0.05;0.021205583;0.001240248;0.416667;1.0
C15596;0.0014887;0.454545;0.004792049;0.0;0.010444444;0.0;0.25;0.0;0.166667;0.0;0.0;0.011173184;0.2;0.00528629;0.000886079;0.272727;1.0
C15597;0.029263942;1.0;0.076260457;0.084301389;0.013491111;0.0;0.833333;0.833333;0.25;0.0;0.0;0.078212291;0.05;0.069598355;0.002499605;0.25;1.0
C15598;0.100776404;1.0;0.004899513;0.002508755;0.006133778;0.044891867;0.833333;0.083333;0.75;0.388888667;0.138211382;0.030726257;0.106666667;0.015056226;0.009746771;0.0;1.0
C15600;0.011885973;1.0;0.044999171;0.054138183;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.067039106;0.333333333;0.037282034;0.002676185;0.818182;1.0
C15601;0.119154408;1.0;0.005809594;0.006989481;0.0;0.010408176;0.166667;0.166667;0.0;0.222222;0.040650407;0.016759777;0.2;0.01102588;0.010292385;0.0;1.0
C15602;0.030909749;1.0;0.0;0.0;0.0;0.000780059;0.0;0.0;0.0;0.111111333;0.016260163;0.0;0.04;0.027343089;0.003046901;0.083333;1.0
C15604;0.119080371;1.0;0.0;0.0;0.0;0.00162484;0.0;0.0;0.0;0.055555333;0.008130081;0.0;0.083333333;0.011771081;0.008814281;0.0;1.0
C15605;0.132024987;0.818182;0.001779787;0.002141249;0.0;0.039539034;0.083333;0.083333;0.0;0.222222;0.048780488;0.005586592;0.166666667;0.091604986;0.010049312;0.0;1.0
C15606;0.123620685;1.0;0.109127792;0.093837652;0.067850667;0.003312641;1.0;0.333333;1.0;0.055555333;0.008130081;0.058659218;0.333333333;0.087788305;0.007356768;0.0;1.0
C15608;0.008070048;1.0;0.003707414;0.0;0.008080444;0.0;0.833333;0.0;0.833333;0.0;0.0;0.044692737;0.05;0.00896775;0.002395267;0.0;1.0
C15609;0.021944856;0.9;0.035383059;0.027395382;0.027488889;0.013788176;0.9;0.3;0.8;0.066666667;0.016260163;0.055865922;0.083333333;0.037315066;0.002230954;0.125;0.833333333
C15610;0.04253972;0.909091;0.02913749;0.035055107;0.0;0.0;0.181818;0.181818;0.0;0.0;0.0;0.030726257;0.083333333;0.031088255;0.005179708;0.0;0.916666667
C15611;0.023669778;1.0;0.003958028;0.004761876;0.0;0.007334644;0.166667;0.166667;0.0;0.222222;0.048780488;0.011173184;0.02;0.012520792;0.005101621;0.0;1.0
C15612;0.001125956;0.636364;0.004029807;0.0;0.008783111;0.0;0.5;0.0;0.5;0.0;0.0;0.016759777;0.133333333;0.007854315;0.0020109;1.0;1.0
C15614;0.087695251;1.0;0.001872773;0.00225312;0.0;0.035659111;0.166667;0.166667;0.0;0.388888667;0.089430894;0.005586592;0.146666667;0.00686899;0.005414837;0.0;1.0
C15615;0.050254847;1.0;0.012332898;0.0;0.02688;0.019130421;1.0;0.0;0.916667;0.055555333;0.024390244;0.033519553;0.033333333;0.015998294;0.012120575;0.0;1.0
C15616;0.013101287;0.181818;0.0;0.0;0.0;0.078271868;0.0;0.0;0.0;0.111111333;0.06504065;0.0;0.2;0.0;0.0;0.0;1.0
C15617;0.000676709;0.363636;0.029305926;0.034341439;0.00166;0.0;0.333333;0.25;0.083333;0.0;0.0;0.011173184;0.09;0.046765432;0.001292665;0.25;1.0
C15618;0.078900749;1.0;0.005437242;0.0;0.011850667;0.0;0.727273;0.0;0.636364;0.0;0.0;0.022346369;0.05;0.006283986;0.010365819;0.0;0.916666667
C15620;0.009709027;0.454545;0.034397936;0.041383912;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.01396648;0.2;0.07636817;0.001662382;0.0;1.0
C15621;0.111474361;1.0;0.005206816;0.004890429;0.002488889;0.028253041;0.333333;0.166667;0.333333;0.333333333;0.056910569;0.016759777;0.166666667;0.02004759;0.007354279;0.0;1.0
C15622;0.057621065;1.0;0.0;0.0;0.0;0.000798589;0.0;0.0;0.0;0.111111333;0.016260163;0.0;0.04;0.004660269;0.003392564;0.0;1.0
C15623;0.006013908;1.0;0.001692511;0.002036248;0.0;0.001468649;0.166667;0.166667;0.0;0.111111333;0.016260163;0.008379888;0.01;0.003870812;0.002638731;0.083333;1.0
C15624;0.015689615;0.909091;0.024589327;0.007629059;0.039772444;0.0;0.666667;0.333333;0.416667;0.0;0.0;0.033519553;0.1;0.007467623;0.001709963;0.0;1.0
C15626;0.00046411;0.454545;0.02046633;0.014379834;0.018556444;0.0;0.583333;0.333333;0.25;0.0;0.0;0.027932961;0.083333333;0.022480763;0.000412243;0.0;1.0
C15627;0.089847146;1.0;0.041650039;0.024533104;0.046333333;0.0;0.833333;0.083333;0.833333;0.0;0.0;0.033519553;0.316666667;0.038502885;0.005068717;0.0;1.0
C15628;0.039002552;1.0;0.127175667;0.113188384;0.072130667;0.0;1.0;1.0;1.0;0.0;0.0;0.136871508;0.125;0.16816011;0.003361247;0.833333;1.0
C15629;0.085338798;1.0;0.059306189;0.02347401;0.086734222;0.021841774;0.916667;0.333333;0.75;0.111111333;0.032520325;0.111731844;0.116666667;0.015057741;0.014724492;0.0;1.0
C15630;0.018847499;0.727273;0.0;0.0;0.0;0.015051495;0.0;0.0;0.0;0.111111333;0.040650407;0.0;0.213333333;0.006545484;0.001798801;0.0;1.0
C15631;0.055685201;1.0;0.0097925;0.007252722;0.008204;0.0;1.0;0.25;0.916667;0.0;0.0;0.047486034;0.14;0.047296647;0.004479577;0.0;1.0
C15632;0.055025293;1.0;0.007830411;0.0;0.017066667;0.0;1.0;0.0;1.0;0.0;0.0;0.033519553;0.033333333;0.01045636;0.014759594;0.0;1.0
C15633;0.044246941;0.909091;0.0;0.0;0.0;0.014419041;0.0;0.0;0.0;0.222222;0.056910569;0.0;0.04;0.037484695;0.004250987;0.090909;1.0
C15634;0.123099076;1.0;0.0;0.0;0.0;0.032188342;0.0;0.0;0.0;0.222222;0.073170732;0.0;0.1;0.013434813;0.007748491;0.0;1.0
C15636;0.01852305;1.0;0.037396331;0.04499126;0.0;0.0;0.416667;0.416667;0.0;0.0;0.0;0.016759777;0.083333333;0.035093175;0.002470666;0.4;1.0
C15637;0.086289118;0.818182;0.0;0.0;0.0;0.052898719;0.0;0.0;0.0;0.242424;0.073170732;0.0;0.083333333;0.008180977;0.093766023;0.0;0.916666667
C15638;0.086037569;1.0;0.0;0.0;0.0;0.000804491;0.0;0.0;0.0;0.055555333;0.008130081;0.0;0.06;0.009052405;0.004395111;0.0;1.0
C15639;0.044928093;0.666667;0.001450461;0.0;0.003161333;0.02849175;0.666667;0.0;0.555556;0.148148;0.040650407;0.016759777;0.05;0.004346016;0.007641004;0.0;0.75
C15640;0.151965364;1.0;0.000367051;0.0;0.0008;0.082832953;0.083333;0.0;0.083333;0.277778;0.18699187;0.002793296;0.2;0.009536983;0.009436027;0.0;1.0
C15643;0.30589956;1.0;0.00469009;0.005642614;0.0;0.040511399;0.083333;0.083333;0.0;0.166666667;0.024390244;0.002793296;0.233333333;0.030318852;0.018873801;0.0;1.0
C15644;0.039569043;0.636364;0.035438117;0.006111687;0.066166667;0.020110608;1.0;0.083333;1.0;0.055555333;0.008130081;0.075418994;0.083333333;0.019265777;0.004108598;0.083333;1.0
C15645;0.002104405;1.0;0.008633232;0.01038658;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.033519553;0.233333333;0.008486869;0.002459936;0.083333;1.0
C15646;0.040222684;1.0;0.030359565;0.034403999;0.003843111;0.0;0.833333;0.833333;0.25;0.0;0.0;0.067039106;0.133333333;0.021915627;0.002379922;0.0;1.0
C15647;0.136263185;1.0;0.003262671;0.003925297;0.0;0.065663199;0.083333;0.083333;0.0;0.166666667;0.056910569;0.008379888;0.316666667;0.016788343;0.007804759;0.0;1.0
C15648;0.004813042;0.363636;0.022634986;0.027231991;0.0;0.0;0.166667;0.166667;0.0;0.0;0.0;0.005586592;0.2;0.065148786;0.001105553;0.0;1.0
C15650;9.8459e-05;0.363636;0.00883613;0.0;0.019258667;0.0;1.0;0.0;1.0;0.0;0.0;0.033519553;0.066666667;0.004710308;9.25411e-05;0.0;1.0
C15652;0.015100741;1.0;0.009631406;0.009199914;0.004325333;0.037887819;0.333333;0.166667;0.25;0.277778;0.040650407;0.019553073;0.033333333;0.039870719;0.002500763;0.333333;1.0
C15653;0.294298001;0.909091;0.0;0.0;0.0;0.128721797;0.0;0.0;0.0;0.484848667;0.12195122;0.0;0.216666667;0.024753733;0.020193468;0.0;0.916666667
C15654;0.018156399;1.0;0.063724662;0.012087706;0.116992;0.0;1.0;0.166667;1.0;0.0;0.0;0.100558659;0.183333333;0.059473043;0.002478541;1.0;1.0
C15655;0.002986511;1.0;0.01526033;0.018359594;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.033519553;0.133333333;0.013777548;0.002235092;1.0;1.0
C15656;0.02473882;1.0;0.0;0.0;0.0;0.001234531;0.0;0.0;0.0;0.166666667;0.024390244;0.0;0.016666667;0.003258414;0.002497729;0.0;1.0
C15657;0.000627252;0.181818;0.001813434;0.002181729;0.0;0.0;0.083333;0.083333;0.0;0.0;0.0;0.002793296;0.091666667;0.008487673;0.002016425;0.0;1.0
C15659;0.092872777;1.0;0.001298951;0.001562759;0.0;0.0;0.083333;0.083333;0.0;0.0;0.0;0.002793296;0.066666667;0.014804922;0.004961368;0.0;1.0
C15660;0.03753653;1.0;0.022643347;0.0;0.049352;0.0;0.5;0.0;0.5;0.0;0.0;0.016759777;0.073333333;0.084715746;0.054060955;0.083333;1.0
C15662;0.003717565;0.909091;0.0;0.0;0.0;0.004494423;0.0;0.0;0.0;0.121212;0.016260163;0.0;0.005;0.013786909;0.007846866;0.0;0.916666667
C15663;0.003556599;1.0;0.017730172;0.016824558;0.008164;0.0;0.916667;0.833333;0.666667;0.0;0.0;0.055865922;0.1;0.016256579;0.002293523;0.75;1.0
C15664;0.076452969;0.818182;0.003038363;0.003655433;0.0;0.042256308;0.083333;0.083333;0.0;0.222222;0.056910569;0.002793296;0.073333333;0.045877703;0.014598875;0.0;1.0
C15666;0.01625214;0.454545;0.0;0.0;0.0;0.074198703;0.0;0.0;0.0;0.166666667;0.048780488;0.0;0.133333333;0.105767423;0.001527441;0.333333;1.0
C15667;0.033370661;1.0;0.030204996;0.02846478;0.014265778;0.0;1.0;0.454545;0.545455;0.0;0.0;0.058659218;0.2;0.015881166;0.00287565;0.181818;0.916666667
C15668;0.129994728;1.0;0.011620208;0.005717195;0.014969333;0.040508771;0.666667;0.083333;0.583333;0.166666667;0.024390244;0.039106145;0.166666667;0.013249786;0.008620476;0.0;1.0
C15669;0.366344346;1.0;0.052041647;0.051029102;0.020981778;0.008016076;1.0;0.916667;0.833333;0.055555333;0.008130081;0.139664804;0.3;0.036480253;0.026494955;0.0;1.0
C15670;0.19784275;1.0;0.072299981;0.040562053;0.084097778;0.039067982;1.0;0.75;1.0;0.055555333;0.008130081;0.083798883;0.3;0.080076501;0.013188607;0.0;1.0
C15671;0.009602128;1.0;0.040352515;0.018788678;0.053912;0.0;1.0;0.75;1.0;0.0;0.0;0.189944134;0.2;0.031354186;0.002187473;0.75;1.0
C15672;0.000765161;0.545455;0.003680701;0.0;0.008022222;0.0;0.416667;0.0;0.333333;0.0;0.0;0.01396648;0.2;0.003520894;0.000907767;0.363636;1.0
C15673;0.000526987;1.0;0.0;0.0;0.0;0.002951255;0.0;0.0;0.0;0.055555333;0.016260163;0.0;0.033333333;0.003055327;0.00101304;0.0;1.0
C15674;0.135724338;1.0;0.0;0.0;0.0;0.008176651;0.0;0.0;0.0;0.2;0.024390244;0.0;0.1;0.063225003;0.007302721;0.0;0.833333333
C15675;0.202554766;1.0;0.0;0.0;0.0;0.026264768;0.0;0.0;0.0;0.296296;0.048780488;0.0;0.133333333;0.013149822;0.008318888;0.0;0.75
C15676;0.019644964;1.0;0.026169887;0.030748812;0.001333333;0.0;1.0;1.0;0.083333;0.0;0.0;0.039106145;0.06;0.029221165;0.002646174;0.083333;1.0
C15677;0.089076828;1.0;0.0;0.0;0.0;0.033480128;0.0;0.0;0.0;0.444444667;0.105691057;0.0;0.1;0.012829218;0.010261733;0.0;1.0
C15680;0.014147163;1.0;0.053629345;0.049227391;0.027706222;0.0;0.75;0.416667;0.583333;0.0;0.0;0.053072626;0.073333333;0.038183513;0.002651867;0.416667;1.0
C15681;0.154857142;1.0;0.084217092;0.044260174;0.103372;0.009581012;1.0;0.75;1.0;0.166666667;0.032520325;0.156424581;0.166666667;0.050412852;0.007927331;0.0;1.0
C15682;0.006834109;0.636364;0.0;0.0;0.0;0.009233222;0.0;0.0;0.0;0.055555333;0.008130081;0.0;0.1;0.015610414;0.001811635;0.166667;1.0
C15683;0.023579458;1.0;0.006386679;0.0;0.01392;0.0;1.0;0.0;1.0;0.0;0.0;0.033519553;0.033333333;0.002683216;0.002845964;0.0;1.0
C15684;0.134236947;1.0;0.0;0.0;0.0;0.004802349;0.0;0.0;0.0;0.111111333;0.016260163;0.0;0.2;0.02584725;0.011018483;0.0;1.0
C15685;0.159213971;1.0;0.040795627;0.049080929;0.0;0.0;0.166667;0.166667;0.0;0.0;0.0;0.008379888;0.216666667;0.015991437;0.011233355;0.0;1.0
C15686;0.00141689;0.181818;0.004845067;0.0;0.01056;0.0;0.166667;0.0;0.083333;0.0;0.0;0.005586592;0.083333333;0.0;0.0;0.0;1.0
C15687;0.098010543;1.0;0.06741617;0.013468674;0.122536;0.0;1.0;0.166667;1.0;0.0;0.0;0.150837989;0.166666667;0.044327196;0.005651331;0.0;1.0
C15688;0.108124807;1.0;0.0;0.0;0.0;0.008226147;0.0;0.0;0.0;0.055555333;0.008130081;0.0;0.083333333;0.009069245;0.009881169;0.0;1.0
C15689;0.001596117;1.0;0.010450132;0.01257248;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.033519553;0.233333333;0.009555516;0.002524777;1.0;1.0
C15690;0.004792603;0.909091;0.01430661;0.017212181;0.0;0.0;0.333333;0.333333;0.0;0.0;0.0;0.016759777;0.106666667;0.016016547;0.001834614;0.1;1.0
C15691;0.004026326;0.777778;0.008378948;0.0;0.018262222;0.0;0.666667;0.0;0.555556;0.0;0.0;0.016759777;0.05;0.00885404;0.00131018;0.0;0.75
C15692;0.010532617;1.0;0.013782747;0.016581925;0.0;0.0;0.416667;0.416667;0.0;0.0;0.0;0.022346369;0.25;0.01485569;0.004039004;0.083333;1.0
C15695;0.033251331;1.0;0.03313671;0.028589898;0.020428889;0.0;1.0;0.333333;1.0;0.0;0.0;0.081005587;0.083333333;0.015076722;0.002709059;0.0;1.0
C15696;0.001380904;0.545455;0.008503337;0.010230305;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.036312849;0.216666667;0.018941427;0.001132929;0.111111;1.0
C15697;0.000878406;0.545455;0.002610137;0.0;0.005688889;0.0;0.333333;0.0;0.333333;0.0;0.0;0.011173184;0.166666667;0.007173856;0.002234606;1.0;1.0
C15698;0.046353483;1.0;0.002447004;0.0;0.005333333;0.006850975;1.0;0.0;1.0;0.166666667;0.032520325;0.033519553;0.033333333;0.006064192;0.003258975;0.0;1.0
C15699;0.08087309;1.0;0.0;0.0;0.0;0.074046179;0.0;0.0;0.0;0.388888667;0.130081301;0.0;0.133333333;0.007552162;0.00516664;0.0;1.0
C15701;0.11462145;1.0;0.065599474;0.057905486;0.038074222;0.118676133;1.0;0.666667;1.0;0.388888667;0.138211382;0.142458101;0.333333333;0.149316345;0.006566368;0.25;1.0
C15702;0.009337879;1.0;0.0;0.0;0.0;0.004510182;0.0;0.0;0.0;0.060606;0.008130081;0.0;0.1;0.002785252;0.003551762;0.0;0.916666667
C15703;0.16420999;1.0;0.09111907;0.108742004;0.001599111;0.0;1.0;0.833333;0.083333;0.0;0.0;0.153631285;0.15;0.013111739;0.011127987;0.0;1.0
C15704;0.048530382;1.0;0.033927092;0.040817443;0.0;0.078881975;0.833333;0.833333;0.0;0.333333333;0.089430894;0.058659218;0.1;0.082838557;0.004025033;0.2;1.0
C15705;0.039412037;1.0;0.028238217;0.021744181;0.022154222;0.0;1.0;1.0;0.916667;0.0;0.0;0.094972067;0.06;0.014982134;0.002954516;0.0;1.0
C15706;0.036818284;1.0;0.020474078;0.015308657;0.016890667;0.0038584;0.416667;0.166667;0.25;0.055555333;0.008130081;0.016759777;0.1;0.007094217;0.002489677;0.0;1.0
C15707;0.001153212;1.0;0.003577723;0.0;0.007797778;0.0;1.0;0.0;0.909091;0.0;0.0;0.030726257;0.05;0.002831327;0.002151155;0.777778;0.916666667
C15708;0.061750463;1.0;0.000300166;0.000361127;0.0;0.001681308;0.083333;0.083333;0.0;0.166666667;0.024390244;0.002793296;0.04;0.006852485;0.006072707;0.0;1.0
C15709;0.242194696;1.0;0.0;0.0;0.0;0.047958353;0.0;0.0;0.0;0.166666667;0.032520325;0.0;0.216666667;0.023875179;0.020491512;0.0;1.0
C15710;0.001046491;0.727273;0.006334476;0.0;0.013806222;0.0;0.666667;0.0;0.583333;0.0;0.0;0.022346369;0.3;0.0080726;0.002293609;0.714286;1.0
C15711;0.001373582;0.818182;0.00649292;0.001594652;0.011262667;0.0;0.75;0.083333;0.666667;0.0;0.0;0.030726257;0.166666667;0.004741078;0.002018293;0.0;1.0
C15713;0.083721947;1.0;0.0;0.0;0.0;0.061111157;0.0;0.0;0.0;0.222222;0.154471545;0.0;0.1;0.006876678;0.006687756;0.0;1.0
C15714;0.00194561;1.0;0.007487219;0.0;0.016318667;0.0;1.0;0.0;1.0;0.0;0.0;0.053072626;0.066666667;0.006439573;0.001996536;0.636364;1.0
C15715;0.04433253;1.0;0.012540893;0.008243123;0.0124;0.0;0.666667;0.25;0.416667;0.0;0.0;0.025139665;0.05;0.020270766;0.002395608;0.0;1.0
C15716;0.064494105;1.0;0.016679184;0.010712135;0.016946667;0.0;0.666667;0.166667;0.5;0.0;0.0;0.022346369;0.05;0.01396614;0.010881865;0.0;1.0
C15717;0.09072558;1.0;0.0;0.0;0.0;0.008784408;0.0;0.0;0.0;0.121212;0.016260163;0.0;0.066666667;0.007823839;0.008905171;0.0;0.916666667
C15718;0.068619739;1.0;0.0;0.0;0.0;0.005438625;0.0;0.0;0.0;0.166666667;0.032520325;0.0;0.183333333;0.010568807;0.004249263;0.0;1.0
C15719;0.272123879;1.0;0.064915537;0.025742586;0.094850222;0.009447686;1.0;0.25;1.0;0.111111333;0.056910569;0.187150838;0.2;0.047334221;0.029549804;0.0;1.0
C15720;0.039729438;1.0;0.021546682;0.016777945;0.016566667;0.011627065;0.5;0.5;0.333333;0.166666667;0.032520325;0.044692737;0.06;0.031500384;0.004051716;0.083333;1.0
C15721;0.090715976;1.0;0.012733798;0.015319942;0.0;0.0;0.333333;0.333333;0.0;0.0;0.0;0.025139665;0.06;0.018241324;0.011322097;0.0;1.0
C15723;0.054235983;1.0;0.031404435;0.03422687;0.006441333;0.0;1.0;0.916667;1.0;0.0;0.0;0.078212291;0.133333333;0.07582641;0.004220945;0.181818;1.0
C15725;0.084147126;1.0;0.0;0.0;0.0;0.037555939;0.0;0.0;0.0;0.388888667;0.138211382;0.0;0.083333333;0.028283216;0.007819532;0.0;1.0
C15726;0.000766321;1.0;0.003236162;0.0;0.007053333;0.0;1.0;0.0;1.0;0.0;0.0;0.06424581;0.173333333;0.003819014;0.001845756;0.7;1.0
C15728;0.182092844;1.0;0.009553306;0.00683247;0.008444;0.052891984;0.833333;0.083333;0.666667;0.333333333;0.081300813;0.027932961;0.133333333;0.031781462;0.011753639;0.0;1.0
C15729;0.011176747;1.0;0.039651245;0.021205925;0.048004444;0.0;1.0;0.666667;1.0;0.0;0.0;0.100558659;0.2;0.035113098;0.002386176;0.416667;1.0
C15730;0.020345866;1.0;0.005173373;0.006224049;0.0;0.0;0.416667;0.416667;0.0;0.0;0.0;0.022346369;0.1;0.003906306;0.002627147;0.0;1.0
C15732;0.043480926;1.0;0.002579142;0.0;0.005621333;0.0;0.25;0.0;0.166667;0.0;0.0;0.008379888;0.1;0.00594874;0.002940091;0.0;1.0
C15733;0.046429518;1.0;0.016792969;0.0;0.036600889;0.0;1.0;0.0;1.0;0.0;0.0;0.156424581;0.05;0.008218811;0.003848279;0.0;1.0
C15734;0.003738178;0.727273;0.030587544;0.0;0.066666667;0.0;1.0;0.0;1.0;0.0;0.0;0.033519553;0.1;0.026237044;0.001549142;0.636364;1.0
C15735;0.061295304;1.0;0.010194217;0.0;0.022218667;0.0;1.0;0.0;1.0;0.0;0.0;0.033519553;0.04;0.017694962;0.017779114;0.0;1.0
C15737;0.156805573;1.0;0.003648074;0.00183753;0.004622222;0.041330655;0.333333;0.083333;0.166667;0.277778;0.081300813;0.011173184;0.333333333;0.01220447;0.015041235;0.0;1.0
C15738;0.003900512;1.0;0.016223022;0.003321292;0.029341778;0.0;1.0;0.083333;1.0;0.0;0.0;0.053072626;0.166666667;0.017730368;0.002333754;1.0;1.0
C15739;0.004160154;1.0;0.020288922;0.011363734;0.023633778;0.0;0.916667;0.333333;0.833333;0.0;0.0;0.061452514;0.116666667;0.012078614;0.002096177;0.9;1.0
